Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
05:48.9,0 days 00:18:44.169000,,1.625909392,0 days 00:05:39.402000,10648,227,5,100,FALSE,12,car,12911.96222,0.141443172,OnTrack,-7379.143721,-8216.632321,503.1754977
05:49.1,0 days 00:18:44.450000,,1.625202621,0 days 00:05:39.683000,11108,234,6,100,FALSE,12,car,12930.22722,0.141643254,OnTrack,-7415.377831,-8085.755405,502.2348364
05:49.2,0 days 00:18:44.545000,,1.624849236,0 days 00:05:39.778000,11152,235,6,100,FALSE,12,pos,12936.45321,0.141711457,OnTrack,-7427,-8043,502
05:49.3,0 days 00:18:44.610000,,1.624495851,0 days 00:05:39.843000,11197,237,6,100,FALSE,12,car,12940.76056,0.141758641,OnTrack,-7435.420288,-8012.359323,501.908022
05:49.6,0 days 00:18:44.930000,,1.623789081,0 days 00:05:40.163000,11560,247,6,100,FALSE,12,car,12962.71611,0.141999152,OnTrack,-7484.286428,-7834.39312,501.9980633
05:49.6,0 days 00:18:44.966000,,1.623553491,0 days 00:05:40.199000,11230,249,6,100,FALSE,12,pos,12965.23391,0.142026733,OnTrack,-7491,-7809,502
05:49.9,0 days 00:18:45.206000,,1.623317901,0 days 00:05:40.439000,10900,252,6,100,FALSE,12,pos,12982.20067,0.142212594,OnTrack,-7539,-7621,502
05:50.1,0 days 00:18:45.410000,,1.623082311,0 days 00:05:40.643000,10570,255,6,100,FALSE,12,car,12996.71611,0.142371602,OnTrack,-7568.799372,-7489.958714,502.5455407
05:50.3,0 days 00:18:45.570000,,1.622375541,0 days 00:05:40.803000,10666,257,7,100,FALSE,12,car,13008.13833,0.142496726,OnTrack,-7587.207053,-7394.953042,502.9762634
05:50.3,0 days 00:18:45.586000,,1.622139951,0 days 00:05:40.819000,10717,259,7,100,FALSE,12,pos,13009.29492,0.142509396,OnTrack,-7589,-7385,503
05:50.4,0 days 00:18:45.746000,,1.621904361,0 days 00:05:40.979000,10769,261,7,100,FALSE,12,pos,13021.02456,0.142637887,OnTrack,-7607,-7271,503
05:50.5,0 days 00:18:45.810000,,1.621668771,0 days 00:05:41.043000,10821,264,7,100,FALSE,12,car,13025.73833,0.142689524,OnTrack,-7614.966237,-7204.798013,502.8205867
05:50.7,0 days 00:18:45.970000,,1.620962001,0 days 00:05:41.203000,10821,265,7,100,FALSE,12,car,13037.51611,0.142818543,OnTrack,-7634.801602,-7010.426369,502.1039139
05:50.7,0 days 00:18:46.006000,,1.620608616,0 days 00:05:41.239000,10959,266,7,100,FALSE,12,pos,13040.17677,0.142847689,OnTrack,-7638,-6977,502
05:50.9,0 days 00:18:46.170000,,1.620255231,0 days 00:05:41.403000,11098,268,7,100,FALSE,12,car,13052.405,0.142981642,OnTrack,-7645.384822,-6889.389318,501.9086045
05:51.0,0 days 00:18:46.326000,,1.619901846,0 days 00:05:41.559000,11092,271,7,100,FALSE,12,pos,13064.2781,0.143111705,OnTrack,-7649,-6826,502
05:51.0,0 days 00:18:46.330000,,1.619548461,0 days 00:05:41.563000,11087,274,7,100,FALSE,12,car,13064.58278,0.143115043,OnTrack,-7649.140977,-6823.671348,501.999704
05:51.2,0 days 00:18:46.545000,,1.619195076,0 days 00:05:41.778000,11194,274,7,100,FALSE,12,pos,13080.93399,0.143294161,OnTrack,-7660,-6650,502
05:51.3,0 days 00:18:46.570000,,1.618841691,0 days 00:05:41.803000,11302,274,7,100,FALSE,12,car,13082.84944,0.143315144,OnTrack,-7661.609161,-6624.481934,502.0578612
05:51.5,0 days 00:18:46.805000,,1.618488306,0 days 00:05:42.038000,11384,277,7,100,FALSE,12,pos,13101.07934,0.143514842,OnTrack,-7677,-6373,503
05:51.6,0 days 00:18:46.890000,,1.618134921,0 days 00:05:42.123000,11467,280,7,100,FALSE,12,car,13107.73833,0.143587787,OnTrack,-7679.930853,-6313.118208,503.1264084
05:51.8,0 days 00:18:47.125000,,1.617781536,0 days 00:05:42.358000,11541,282,7,100,FALSE,12,pos,13126.27505,0.143790846,OnTrack,-7680,-6202,503
05:51.8,0 days 00:18:47.130000,,1.617428151,0 days 00:05:42.363000,11615,284,7,100,FALSE,12,car,13126.67167,0.143795191,OnTrack,-7679.904484,-6199.009682,503.0000033
05:52.1,0 days 00:18:47.385000,,1.617074765,0 days 00:05:42.618000,11702,285,7,100,FALSE,12,pos,13147.00133,0.144017891,OnTrack,-7669,-5995,503
05:52.1,0 days 00:18:47.450000,,1.61672138,0 days 00:05:42.683000,11789,287,7,100,FALSE,12,car,13152.18278,0.144074651,OnTrack,-7663.658805,-5925.345225,502.8294658
05:52.3,0 days 00:18:47.605000,,1.616367995,0 days 00:05:42.838000,11804,287,7,100,FALSE,12,pos,13164.53735,0.144209988,OnTrack,-7649,-5757,503
05:52.3,0 days 00:18:47.610000,,1.61601461,0 days 00:05:42.843000,11820,287,7,100,FALSE,12,car,13164.93833,0.144214381,OnTrack,-7648.581031,-5752.543032,503.0545635
05:52.5,0 days 00:18:47.810000,,1.61530784,0 days 00:05:43.043000,11725,288,7,0,TRUE,8,car,13180.93833,0.144389651,OnTrack,-7635.055137,-5629.411753,507.8700767
05:52.6,0 days 00:18:47.945000,,1.614954455,0 days 00:05:43.178000,11235,277,7,0,TRUE,8,pos,13191.02199,0.144500112,OnTrack,-7624,-5558,511
05:52.7,0 days 00:18:47.970000,,1.61460107,0 days 00:05:43.203000,10745,266,7,0,TRUE,8,car,13192.76056,0.144519157,OnTrack,-7621.432421,-5542.678648,511.3761265
05:52.9,0 days 00:18:48.185000,,1.614247685,0 days 00:05:43.418000,10161,239,7,0,TRUE,8,pos,13205.83491,0.144662379,OnTrack,-7595,-5397,514
05:53.0,0 days 00:18:48.289000,,1.6138943,0 days 00:05:43.522000,9578,212,7,0,TRUE,8,car,13211.54611,0.144724942,OnTrack,-7582.598971,-5335.26573,517.4894956
05:53.0,0 days 00:18:48.345000,,1.613540915,0 days 00:05:43.578000,9248,200,7,0,TRUE,8,pos,13214.56028,0.144757961,OnTrack,-7576,-5304,519
05:53.2,0 days 00:18:48.489000,,1.61318753,0 days 00:05:43.722000,8918,189,7,0,TRUE,8,car,13222.04611,0.144839964,OnTrack,-7558.891529,-5227.147911,519.9439328
05:53.2,0 days 00:18:48.505000,,1.612834145,0 days 00:05:43.738000,8910,179,7,0,TRUE,8,pos,13222.84436,0.144848708,OnTrack,-7557,-5219,520
05:53.4,0 days 00:18:48.689000,,1.61248076,0 days 00:05:43.922000,8902,170,7,0,TRUE,8,car,13231.49056,0.144943422,OnTrack,-7535.219012,-5130.295815,521.3743251
05:53.4,0 days 00:18:48.745000,,1.612127375,0 days 00:05:43.978000,9095,158,7,0,TRUE,8,pos,13233.90369,0.144969857,OnTrack,-7528,-5103,522
05:53.6,0 days 00:18:48.929000,,1.61177399,0 days 00:05:44.162000,9289,146,5,0,TRUE,8,car,13241.22389,0.145050045,OnTrack,-7501.295079,-5008.482241,524.6219835
05:53.7,0 days 00:18:49.065000,,1.611420605,0 days 00:05:44.298000,9236,137,5,0,TRUE,8,pos,13246.27254,0.14510535,OnTrack,-7481,-4942,527
05:54.0,0 days 00:18:49.289000,,1.61106722,0 days 00:05:44.522000,9183,129,4,0,TRUE,8,car,13254.12389,0.145191357,OnTrack,-7450.045744,-4850.690098,531.521275
05:54.1,0 days 00:18:49.445000,,1.610713835,0 days 00:05:44.678000,8835,125,4,0,TRUE,8,pos,13259.41469,0.145249315,OnTrack,-7431,-4802,534
05:54.3,0 days 00:18:49.609000,,1.61036045,0 days 00:05:44.842000,8488,121,3,0,TRUE,8,car,13264.87944,0.145309178,OnTrack,-7413.664983,-4765.026544,535.2675695
05:54.5,0 days 00:18:49.809000,,1.60965368,0 days 00:05:45.042000,8312,118,3,0,FALSE,8,car,13271.435,0.145380991,OnTrack,-7391.890577,-4731.354771,535.7612489
05:54.5,0 days 00:18:49.865000,,1.609300295,0 days 00:05:45.098000,8152,115,3,5,FALSE,8,pos,13273.19952,0.14540032,OnTrack,-7384,-4721,536
05:54.7,0 days 00:18:49.969000,,1.60894691,0 days 00:05:45.202000,7993,112,3,11,FALSE,8,car,13276.41278,0.145435519,OnTrack,-7366.789386,-4700.482149,536.5858312
05:54.7,0 days 00:18:50.025000,,1.608593525,0 days 00:05:45.258000,8234,111,3,20,FALSE,8,pos,13278.13763,0.145454414,OnTrack,-7353,-4689,537
05:54.8,0 days 00:18:50.129000,,1.608240139,0 days 00:05:45.362000,8476,111,3,30,FALSE,8,car,13281.34611,0.145489561,OnTrack,-7315.124315,-4667.188695,537.9795983
05:55.0,0 days 00:18:50.325000,,1.607886754,0 days 00:05:45.558000,8401,112,3,30,FALSE,8,pos,13287.48007,0.145556755,OnTrack,-7234,-4633,540
05:55.1,0 days 00:18:50.449000,,1.607533369,0 days 00:05:45.682000,8327,114,3,30,FALSE,8,car,13291.47944,0.145600566,OnTrack,-7210.687025,-4624.930084,540.8098108
05:55.3,0 days 00:18:50.585000,,1.607179984,0 days 00:05:45.818000,8733,118,3,53,FALSE,8,pos,13296.00967,0.145650192,OnTrack,-7189,-4621,542
05:55.4,0 days 00:18:50.689000,,1.606826599,0 days 00:05:45.922000,9140,122,3,76,FALSE,8,car,13299.61278,0.145689662,OnTrack,-7157.566896,-4615.604731,543.7000793
05:55.5,0 days 00:18:50.865000,,1.606473214,0 days 00:05:46.098000,9733,129,3,88,FALSE,8,pos,13306.04411,0.145760114,OnTrack,-7092,-4605,547
05:55.7,0 days 00:18:51.010000,,1.606119829,0 days 00:05:46.243000,10327,136,3,100,FALSE,8,car,13311.73944,0.145822503,OnTrack,-7049.319119,-4599.327699,548.5909192
05:55.8,0 days 00:18:51.125000,,1.605884239,0 days 00:05:46.358000,10688,142,3,100,FALSE,8,pos,13316.55563,0.145875261,OnTrack,-6995,-4594,552
05:56.0,0 days 00:18:51.305000,,1.605648649,0 days 00:05:46.538000,11049,149,3,100,FALSE,8,pos,13324.48915,0.145962169,OnTrack,-6857,-4582,563
05:56.0,0 days 00:18:51.330000,,1.605413059,0 days 00:05:46.563000,11410,156,3,100,FALSE,8,car,13325.60611,0.145974404,OnTrack,-6842.508558,-4580.794545,564.1257195
05:56.2,0 days 00:18:51.530000,,1.604706289,0 days 00:05:46.763000,11051,164,3,100,FALSE,8,car,13334.71722,0.146074211,OnTrack,-6787.65184,-4576.674927,567.6821823
05:56.3,0 days 00:18:51.626000,,1.604352904,0 days 00:05:46.859000,10931,169,3,100,FALSE,8,pos,13339.30747,0.146124495,OnTrack,-6759,-4574,570
05:56.4,0 days 00:18:51.730000,,1.603999519,0 days 00:05:46.963000,10812,174,3,100,FALSE,8,car,13344.38389,0.146180104,OnTrack,-6711.237078,-4569.054633,574.4279019
05:56.5,0 days 00:18:51.786000,,1.603646134,0 days 00:05:47.019000,11049,175,3,100,FALSE,8,pos,13347.12639,0.146210147,OnTrack,-6683,-4566,577
05:56.6,0 days 00:18:51.890000,,1.603292749,0 days 00:05:47.123000,11287,177,3,100,FALSE,8,car,13352.25056,0.146266279,OnTrack,-6631.576965,-4560.195463,581.3502819
05:56.7,0 days 00:18:52.050000,,1.602585979,0 days 00:05:47.283000,11243,181,3,100,FALSE,8,car,13360.295,0.146354401,OnTrack,-6553.033859,-4550.160446,587.3924715
05:56.7,0 days 00:18:52.066000,,1.602232594,0 days 00:05:47.299000,10760,185,3,100,FALSE,8,pos,13361.11758,0.146363412,OnTrack,-6545,-4549,588
05:56.9,0 days 00:18:52.210000,,1.601879209,0 days 00:05:47.443000,10277,189,3,100,FALSE,8,car,13368.695,0.146446418,OnTrack,-6471.1722,-4537.221235,593.5825648
05:56.9,0 days 00:18:52.266000,,1.601643619,0 days 00:05:47.499000,10500,193,3,100,FALSE,8,pos,13371.73067,0.146479673,OnTrack,-6442,-4532,596
05:57.2,0 days 00:18:52.546000,,1.601408029,0 days 00:05:47.779000,10724,197,3,100,FALSE,8,pos,13387.5189,0.146652623,OnTrack,-6293,-4501,610
05:57.3,0 days 00:18:52.570000,,1.601172439,0 days 00:05:47.803000,10948,202,5,100,FALSE,8,car,13388.895,0.146667698,OnTrack,-6279.840099,-4498.056342,611.1111845
05:57.4,0 days 00:18:52.726000,,1.600936849,0 days 00:05:47.959000,11111,204,5,100,FALSE,8,pos,13397.89718,0.146766312,OnTrack,-6193,-4478,618
05:57.6,0 days 00:18:52.886000,,1.600701259,0 days 00:05:48.119000,11274,207,5,100,FALSE,8,pos,13407.32231,0.146869559,OnTrack,-6103,-4456,626
05:57.6,0 days 00:18:52.890000,,1.600465669,0 days 00:05:48.123000,11438,210,5,100,FALSE,8,car,13407.56167,0.146872181,OnTrack,-6100.725576,-4455.438282,626.2179985
05:57.8,0 days 00:18:53.145000,,1.600230079,0 days 00:05:48.378000,11136,214,5,100,FALSE,8,pos,13423.19164,0.147043398,OnTrack,-5953,-4419,641
05:58.0,0 days 00:18:53.305000,,1.599994489,0 days 00:05:48.538000,10835,218,5,100,FALSE,8,pos,13433.23873,0.147153458,OnTrack,-5858,-4396,649
05:58.0,0 days 00:18:53.330000,,1.599758898,0 days 00:05:48.563000,10534,223,6,100,FALSE,8,car,13434.81722,0.14717075,OnTrack,-5842.841894,-4392.309638,650.2761858
05:58.2,0 days 00:18:53.565000,,1.599405513,0 days 00:05:48.798000,10700,226,6,100,FALSE,8,pos,13449.77028,0.147334552,OnTrack,-5701,-4357,663
05:58.4,0 days 00:18:53.690000,,1.599052128,0 days 00:05:48.923000,10866,230,6,100,FALSE,8,car,13457.81722,0.147422701,OnTrack,-5634.652154,-4339.437835,669.872324
05:58.5,0 days 00:18:53.805000,,1.598698743,0 days 00:05:49.038000,10980,232,6,100,FALSE,8,pos,13465.28065,0.147504459,OnTrack,-5553,-4318,678
05:58.6,0 days 00:18:53.890000,,1.598345358,0 days 00:05:49.123000,11094,234,6,100,FALSE,8,car,13470.81722,0.147565109,OnTrack,-5464.463982,-4295.362719,686.1364284
05:58.6,0 days 00:18:53.965000,,1.597991973,0 days 00:05:49.198000,11184,235,6,100,FALSE,8,pos,13475.70731,0.147618677,OnTrack,-5388,-4276,693
05:58.8,0 days 00:18:54.130000,,1.597638588,0 days 00:05:49.363000,11275,236,6,100,FALSE,8,car,13486.55056,0.147737459,OnTrack,-5288.637539,-4251.320543,701.7091435
05:59.0,0 days 00:18:54.345000,,1.597285203,0 days 00:05:49.578000,11380,239,6,100,FALSE,8,pos,13501.05209,0.147896315,OnTrack,-5208,-4236,709
05:59.1,0 days 00:18:54.370000,,1.596931818,0 days 00:05:49.603000,11485,243,6,100,FALSE,8,car,13502.75056,0.14791492,OnTrack,-5193.749247,-4233.628181,710.3781329
05:59.2,0 days 00:18:54.545000,,1.596578433,0 days 00:05:49.778000,11164,244,6,100,FALSE,8,pos,13514.67745,0.148045573,OnTrack,-5075,-4216,722
05:59.3,0 days 00:18:54.610000,,1.596225048,0 days 00:05:49.843000,10843,246,6,100,FALSE,8,car,13519.15056,0.148094573,OnTrack,-5031.965176,-4211.398923,726.0869075
05:59.5,0 days 00:18:54.825000,,1.595871663,0 days 00:05:50.058000,10621,249,6,100,FALSE,8,pos,13534.16347,0.148259031,OnTrack,-4882,-4199,740
05:59.6,0 days 00:18:54.930000,,1.595518278,0 days 00:05:50.163000,10400,252,7,100,FALSE,8,car,13541.55056,0.148339952,OnTrack,-4783.994148,-4187.585794,749.3155947
05:59.7,0 days 00:18:55.025000,,1.595164893,0 days 00:05:50.258000,10421,253,7,100,FALSE,8,pos,13548.24127,0.148413245,OnTrack,-4703,-4177,757
05:59.8,0 days 00:18:55.129000,,1.594811508,0 days 00:05:50.362000,10443,254,7,100,FALSE,8,car,13555.59111,0.148493759,OnTrack,-4645.789621,-4168.415132,762.2722124
06:00.0,0 days 00:18:55.285000,,1.594458123,0 days 00:05:50.518000,10524,255,7,100,FALSE,8,pos,13566.70231,0.148615475,OnTrack,-4570,-4145,769
06:00.1,0 days 00:18:55.409000,,1.594104738,0 days 00:05:50.642000,10605,257,7,100,FALSE,8,car,13575.58,0.148712725,OnTrack,-4458.114214,-4098.205935,779.1395252
06:00.2,0 days 00:18:55.565000,,1.593751353,0 days 00:05:50.798000,10633,258,7,100,FALSE,8,pos,13586.77937,0.148835408,OnTrack,-4305,-4029,793
06:00.3,0 days 00:18:55.649000,,1.593397968,0 days 00:05:50.882000,10661,259,7,100,FALSE,8,car,13592.84667,0.148901872,OnTrack,-4247.472633,-4001.399277,798.1041077
06:00.7,0 days 00:18:56.045000,,1.593044583,0 days 00:05:51.278000,10716,261,7,100,FALSE,8,pos,13621.86963,0.149219802,OnTrack,-4068,-3911,813
06:00.8,0 days 00:18:56.089000,,1.592691198,0 days 00:05:51.322000,10771,264,7,100,FALSE,8,car,13625.11333,0.149255335,OnTrack,-4029.894761,-3895.052998,816.2347888
06:00.9,0 days 00:18:56.245000,,1.592337813,0 days 00:05:51.478000,10787,265,7,100,FALSE,8,pos,13636.62514,0.14938144,OnTrack,-3879,-3835,829
06:01.2,0 days 00:18:56.489000,,1.591984428,0 days 00:05:51.722000,10803,266,7,100,FALSE,8,car,13654.66889,0.149579099,OnTrack,-3739.500847,-3789.757339,839.5229134
06:01.3,0 days 00:18:56.625000,,1.591631043,0 days 00:05:51.858000,10891,266,7,100,FALSE,8,pos,13664.74874,0.149689518,OnTrack,-3667,-3774,844
06:01.4,0 days 00:18:56.689000,,1.591277658,0 days 00:05:51.922000,10979,267,7,100,FALSE,8,car,13669.50222,0.14974159,OnTrack,-3625.509201,-3765.786058,846.460457
06:01.6,0 days 00:18:56.905000,,1.590924272,0 days 00:05:52.138000,10945,267,7,100,FALSE,8,pos,13685.58517,0.149917769,OnTrack,-3461,-3737,855
06:01.6,0 days 00:18:56.929000,,1.590570887,0 days 00:05:52.162000,10912,268,7,100,FALSE,8,car,13687.36889,0.149937309,OnTrack,-3442.108416,-3734.149787,855.7331692
06:01.7,0 days 00:18:57.065000,,1.590217502,0 days 00:05:52.298000,10948,267,7,100,FALSE,8,pos,13697.45118,0.150047755,OnTrack,-3330,-3719,859
06:01.9,0 days 00:18:57.249000,,1.589864117,0 days 00:05:52.482000,10984,266,7,100,FALSE,8,car,13711.01333,0.15019632,OnTrack,-3146.979216,-3697.563925,861.6175061
06:02.0,0 days 00:18:57.305000,,1.589510732,0 days 00:05:52.538000,10619,264,7,50,FALSE,8,pos,13715.12018,0.150241308,OnTrack,-3095,-3691,862
06:02.2,0 days 00:18:57.489000,,1.589157347,0 days 00:05:52.722000,10255,262,7,0,TRUE,8,car,13728.48,0.150387658,OnTrack,-2956.806631,-3669.785293,861.8631379
06:02.4,0 days 00:18:57.725000,,1.588803962,0 days 00:05:52.958000,10692,256,7,0,TRUE,8,pos,13744.97884,0.150568393,OnTrack,-2815,-3631,861
06:02.5,0 days 00:18:57.770000,,1.588450577,0 days 00:05:53.003000,11130,250,7,0,TRUE,8,car,13747.99389,0.150601421,OnTrack,-2786.588434,-3620.195745,861.1290008
06:02.8,0 days 00:18:58.090000,,1.587743807,0 days 00:05:53.323000,11399,226,6,0,TRUE,8,car,13768.08278,0.150821483,OnTrack,-2590.994088,-3525.122015,863.7843634
06:02.8,0 days 00:18:58.126000,,1.587390422,0 days 00:05:53.359000,11225,216,6,0,TRUE,8,pos,13770.21338,0.150844823,OnTrack,-2575,-3516,864
06:03.0,0 days 00:18:58.290000,,1.587037037,0 days 00:05:53.523000,11051,207,5,0,TRUE,8,car,13779.58278,0.150947459,OnTrack,-2522.700965,-3481.964949,864.50221
06:03.2,0 days 00:18:58.486000,,1.586801447,0 days 00:05:53.719000,11076,199,5,0,TRUE,8,pos,13789.94522,0.151060974,OnTrack,-2472,-3435,865
06:03.3,0 days 00:18:58.646000,,1.586565857,0 days 00:05:53.879000,11102,191,5,0,TRUE,8,pos,13797.87441,0.151147834,OnTrack,-2414,-3375,866
06:03.5,0 days 00:18:58.770000,,1.586330267,0 days 00:05:54.003000,11128,183,4,0,TRUE,8,car,13803.98278,0.151214747,OnTrack,-2377.090299,-3334.053188,866.3142722
06:03.6,0 days 00:18:58.930000,,1.585623497,0 days 00:05:54.163000,10809,177,4,20,FALSE,8,car,13811.84944,0.151300922,OnTrack,-2337.664325,-3271.523897,866.5642661
06:03.7,0 days 00:18:58.986000,,1.585270112,0 days 00:05:54.219000,10690,177,4,18,FALSE,8,pos,13814.6117,0.151331181,OnTrack,-2322,-3234,867
06:03.8,0 days 00:18:59.090000,,1.584916727,0 days 00:05:54.323000,10572,177,4,17,FALSE,8,car,13819.71611,0.151387097,OnTrack,-2290.28611,-3142.769723,868.30756
06:03.8,0 days 00:18:59.146000,,1.584563342,0 days 00:05:54.379000,10567,174,4,21,FALSE,8,pos,13822.41621,0.151416675,OnTrack,-2276,-3097,869
06:04.0,0 days 00:18:59.290000,,1.584209957,0 days 00:05:54.523000,10563,171,4,25,FALSE,8,car,13829.21611,0.151491164,OnTrack,-2257.180825,-3021.920876,870.1472179
06:04.2,0 days 00:18:59.565000,,1.583856572,0 days 00:05:54.798000,10458,168,4,35,FALSE,8,pos,13841.82221,0.151629257,OnTrack,-2263,-2972,871
06:04.3,0 days 00:18:59.570000,,1.583503187,0 days 00:05:54.803000,10354,165,4,46,FALSE,8,car,13842.04944,0.151631746,OnTrack,-2263.075447,-2970.843557,871.0207364
06:04.4,0 days 00:18:59.730000,,1.582796417,0 days 00:05:54.963000,10384,164,4,56,FALSE,8,car,13849.33833,0.151711592,OnTrack,-2263.914504,-2926.563406,871.8230399
06:04.6,0 days 00:18:59.945000,,1.582560826,0 days 00:05:55.178000,10546,166,4,62,FALSE,8,pos,13859.45641,0.151822429,OnTrack,-2269,-2845,873
