Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
06:46.7,0 days 00:19:42.050000,3,426.5813889,0 days 00:04:52.829000,11105,241,6,100,FALSE,8,car,10270.33167,0.287438678,OnTrack,-5120,-4221,717
06:46.8,0 days 00:19:42.085000,3,423.5390741,0 days 00:04:52.864000,11185,242,6,100,FALSE,8,pos,10272.70868,0.287505204,OnTrack,-5092,-4218,720
06:47.0,0 days 00:19:42.305000,3,420.4967593,0 days 00:04:53.084000,11266,244,6,100,FALSE,8,pos,10287.72972,0.287925602,OnTrack,-4873,-4198,740
06:47.1,0 days 00:19:42.369000,3,417.4544444,0 days 00:04:53.148000,11347,246,6,100,FALSE,8,car,10292.13,0.288048754,OnTrack,-4812,-4190,745
06:47.3,0 days 00:19:42.609000,3,410.2544444,0 days 00:04:53.388000,11473,250,6,100,FALSE,8,car,10308.79667,0.288515209,OnTrack,-4625,-4158,764
06:47.4,0 days 00:19:42.705000,3,405.8988889,0 days 00:04:53.484000,11596,253,6,100,FALSE,8,pos,10315.58577,0.288705217,OnTrack,-4575,-4147,769
06:47.6,0 days 00:19:42.889000,3,401.5433333,0 days 00:04:53.668000,11719,256,6,100,FALSE,8,car,10328.70778,0.289072466,OnTrack,-4516,-4128,773
06:47.7,0 days 00:19:43.005000,3,399.0988889,0 days 00:04:53.784000,11733,256,6,100,FALSE,8,pos,10336.9478,0.289303082,OnTrack,-4470,-4108,778
06:47.7,0 days 00:19:43.049000,3,396.6544444,0 days 00:04:53.828000,11747,256,6,100,FALSE,8,car,10340.08556,0.2893909,OnTrack,-4444,-4096,780
06:47.9,0 days 00:19:43.185000,3,393.6266667,0 days 00:04:53.964000,11187,257,6,100,FALSE,8,pos,10349.86104,0.289664489,OnTrack,-4351,-4052,789
06:47.9,0 days 00:19:43.249000,3,390.5988889,0 days 00:04:54.028000,10627,259,7,100,FALSE,8,car,10354.47444,0.289793605,OnTrack,-4308,-4030,792
06:48.2,0 days 00:19:43.529000,3,382.5877778,0 days 00:04:54.308000,10504,260,7,100,FALSE,8,car,10374.69667,0.290359571,OnTrack,-4127,-3938,808
06:48.2,0 days 00:19:43.545000,3,379.1169444,0 days 00:04:54.324000,10541,262,7,100,FALSE,8,pos,10375.86341,0.290392224,OnTrack,-4116,-3933,809
06:48.4,0 days 00:19:43.765000,3,375.6461111,0 days 00:04:54.544000,10578,264,7,100,FALSE,8,pos,10392.07088,0.290845828,OnTrack,-3956,-3864,822
06:48.7,0 days 00:19:43.970000,3,372.1752778,0 days 00:04:54.749000,10615,266,7,100,FALSE,8,car,10407.28167,0.291271536,OnTrack,-3823,-3816,831
06:48.8,0 days 00:19:44.086000,3,369.8975,0 days 00:04:54.865000,10700,266,7,100,FALSE,8,pos,10415.87694,0.291512095,OnTrack,-3748,-3794,837
06:48.9,0 days 00:19:44.170000,3,367.6197222,0 days 00:04:54.949000,10785,267,7,100,FALSE,8,car,10422.115,0.291686681,OnTrack,-3689,-3779,841
06:49.0,0 days 00:19:44.306000,3,365.1012037,0 days 00:04:55.085000,10773,267,7,100,FALSE,8,pos,10432.26568,0.291970771,OnTrack,-3590,-3758,848
06:49.2,0 days 00:19:44.506000,3,362.5826852,0 days 00:04:55.285000,10761,267,7,100,FALSE,8,pos,10447.1374,0.29238699,OnTrack,-3443,-3734,855
06:49.3,0 days 00:19:44.570000,3,360.0641667,0 days 00:04:55.349000,10749,267,7,100,FALSE,8,car,10451.78167,0.29251697,OnTrack,-3397,-3727,856
06:49.4,0 days 00:19:44.686000,3,357.8975,0 days 00:04:55.465000,10275,257,7,50,FALSE,8,pos,10460.04278,0.292748176,OnTrack,-3311,-3717,859
06:49.7,0 days 00:19:44.970000,3,355.7308333,0 days 00:04:55.749000,9801,247,7,0,TRUE,8,car,10479.22611,0.293285066,OnTrack,-3051,-3684,861
06:49.7,0 days 00:19:44.986000,3,355.5975,0 days 00:04:55.765000,9890,233,7,0,TRUE,8,pos,10480.24994,0.29331372,OnTrack,-3040,-3683,862
06:50.0,0 days 00:19:45.290000,3,355.4641667,0 days 00:04:56.069000,9980,220,7,0,TRUE,8,car,10498.78167,0.293832373,OnTrack,-2912,-3658,860
06:50.0,0 days 00:19:45.326000,3,355.3086111,0 days 00:04:56.105000,9991,217,7,0,TRUE,8,pos,10500.92971,0.29389249,OnTrack,-2896,-3654,861
06:50.2,0 days 00:19:45.546000,3,355.1530556,0 days 00:04:56.325000,10002,214,7,0,TRUE,8,pos,10513.8911,0.294255244,OnTrack,-2774,-3616,862
06:50.3,0 days 00:19:45.570000,3,354.9975,0 days 00:04:56.349000,10013,212,6,0,TRUE,8,car,10515.27056,0.294293852,OnTrack,-2760,-3611,862
06:50.3,0 days 00:19:45.665000,3,354.3975,0 days 00:04:56.444000,10139,206,6,0,TRUE,8,pos,10520.65227,0.294444471,OnTrack,-2711,-3591,862
06:50.5,0 days 00:19:45.810000,3,353.7975,0 days 00:04:56.589000,10265,201,5,0,TRUE,8,car,10528.67056,0.294668881,OnTrack,-2639,-3555,863
06:50.6,0 days 00:19:45.925000,3,352.9641667,0 days 00:04:56.704000,10108,197,5,0,TRUE,8,pos,10534.91578,0.294843668,OnTrack,-2586,-3523,864
06:50.7,0 days 00:19:46.010000,3,352.1308333,0 days 00:04:56.789000,9951,194,5,0,TRUE,8,car,10539.44833,0.294970522,OnTrack,-2548,-3496,864
06:50.8,0 days 00:19:46.105000,3,351.2419444,0 days 00:04:56.884000,9868,190,5,0,TRUE,8,pos,10544.41488,0.295109522,OnTrack,-2509,-3466,864
06:50.9,0 days 00:19:46.210000,3,350.3530556,0 days 00:04:56.989000,9785,187,5,0,TRUE,8,car,10549.83722,0.295261279,OnTrack,-2471,-3435,864
06:51.1,0 days 00:19:46.405000,3,348.8252778,0 days 00:04:57.184000,9619,185,5,0,TRUE,8,pos,10559.81048,0.295540403,OnTrack,-2401,-3359,866
06:51.1,0 days 00:19:46.410000,3,347.2975,0 days 00:04:57.189000,9453,184,5,0,TRUE,8,car,10560.05944,0.295547371,OnTrack,-2398,-3355,866
06:51.2,0 days 00:19:46.565000,3,345.4641667,0 days 00:04:57.344000,10013,178,5,0,TRUE,8,pos,10567.56425,0.29575741,OnTrack,-2328,-3247,867
06:51.3,0 days 00:19:46.650000,3,343.6308333,0 days 00:04:57.429000,10573,173,4,0,TRUE,8,car,10571.59278,0.295870158,OnTrack,-2305,-3207,867
06:51.6,0 days 00:19:46.905000,3,341.1419444,0 days 00:04:57.684000,10377,170,4,0,TRUE,8,pos,10583.51801,0.296203912,OnTrack,-2291,-3152,868
06:51.6,0 days 00:19:46.930000,3,338.6530556,0 days 00:04:57.709000,10182,168,4,0,TRUE,8,car,10584.65944,0.296235858,OnTrack,-2289,-3143,868
06:51.9,0 days 00:19:47.245000,3,335.3030556,0 days 00:04:58.024000,9950,163,4,0,TRUE,8,pos,10598.53873,0.296624302,OnTrack,-2264,-3002,871
06:52.0,0 days 00:19:47.290000,3,331.9530556,0 days 00:04:58.069000,9718,158,4,0,FALSE,8,car,10600.45944,0.296678057,OnTrack,-2262,-2981,871
06:52.1,0 days 00:19:47.445000,3,330.2863889,0 days 00:04:58.224000,9671,154,4,1,FALSE,8,pos,10606.976,0.296860438,OnTrack,-2263,-2915,872
06:52.2,0 days 00:19:47.490000,3,328.6197222,0 days 00:04:58.269000,9625,151,4,2,FALSE,8,car,10608.84833,0.296912839,OnTrack,-2264,-2895,872
06:52.3,0 days 00:19:47.585000,3,326.2123148,0 days 00:04:58.364000,9640,150,4,21,FALSE,8,pos,10612.77974,0.297022869,OnTrack,-2268,-2856,873
06:52.6,0 days 00:19:47.885000,3,323.8049074,0 days 00:04:58.664000,9656,149,4,40,FALSE,8,pos,10625.19282,0.297370277,OnTrack,-2293,-2734,874
06:52.6,0 days 00:19:47.890000,3,321.3975,0 days 00:04:58.669000,9672,149,4,60,FALSE,8,car,10625.40389,0.297376184,OnTrack,-2293,-2731,874
06:52.8,0 days 00:19:48.105000,3,318.5456481,0 days 00:04:58.884000,9800,151,4,66,FALSE,8,pos,10634.63758,0.29763461,OnTrack,-2323,-2646,883
06:53.0,0 days 00:19:48.285000,3,315.6937963,0 days 00:04:59.064000,9928,153,4,72,FALSE,8,pos,10642.51742,0.297855146,OnTrack,-2355,-2576,884
06:53.0,0 days 00:19:48.290000,3,312.8419444,0 days 00:04:59.069000,10056,156,4,79,FALSE,8,car,10642.73722,0.297861297,OnTrack,-2355,-2574,884
06:53.2,0 days 00:19:48.505000,3,309.5530556,0 days 00:04:59.284000,10428,158,4,77,FALSE,8,pos,10652.25241,0.298127602,OnTrack,-2403,-2491,885
06:53.3,0 days 00:19:48.610000,3,306.2641667,0 days 00:04:59.389000,10801,161,4,76,FALSE,8,car,10657.04833,0.298261826,OnTrack,-2428,-2450,885
06:53.4,0 days 00:19:48.705000,3,303.7046296,0 days 00:04:59.484000,10821,164,4,75,FALSE,8,pos,10661.51048,0.29838671,OnTrack,-2453,-2415,886
06:53.6,0 days 00:19:48.905000,3,301.1450926,0 days 00:04:59.684000,10842,167,4,75,FALSE,8,pos,10671.11115,0.298655407,OnTrack,-2511,-2340,885
06:53.7,0 days 00:19:48.969000,3,298.5855556,0 days 00:04:59.748000,10863,171,4,75,FALSE,8,car,10674.10083,0.29873908,OnTrack,-2535,-2310,884
06:53.8,0 days 00:19:49.145000,3,295.7522222,0 days 00:04:59.924000,10303,164,4,37,FALSE,8,pos,10682.04111,0.298961306,OnTrack,-2607,-2224,885
06:54.1,0 days 00:19:49.369000,3,292.9188889,0 days 00:05:00.148000,9743,158,4,0,TRUE,8,car,10691.65639,0.299230412,OnTrack,-2656,-2162,885
06:54.2,0 days 00:19:49.525000,3,292.23,0 days 00:05:00.304000,9265,153,4,0,TRUE,8,pos,10698.07535,0.299410061,OnTrack,-2682,-2123,886
06:54.2,0 days 00:19:49.529000,3,291.5411111,0 days 00:05:00.308000,8788,148,4,0,TRUE,8,car,10698.23417,0.299414506,OnTrack,-2682,-2121,886
06:54.3,0 days 00:19:49.665000,3,291.3633333,0 days 00:05:00.444000,8788,143,4,0,TRUE,8,pos,10703.46,0.299560763,OnTrack,-2709,-2076,887
06:54.4,0 days 00:19:49.689000,3,291.1855556,0 days 00:05:00.468000,8788,138,4,0,FALSE,8,car,10704.3675,0.299586161,OnTrack,-2712,-2067,887
06:55.3,0 days 00:19:50.570000,3,287.0252778,0 days 00:05:01.349000,8815,134,4,60,FALSE,8,car,10737.16028,0.300503942,OnTrack,-2698,-1718,893
06:55.3,0 days 00:19:50.666000,3,286.4475,0 days 00:05:01.445000,8916,134,4,60,FALSE,8,pos,10740.73416,0.300603965,OnTrack,-2688,-1691,893
06:55.4,0 days 00:19:50.730000,3,285.8697222,0 days 00:05:01.509000,9017,135,4,60,FALSE,8,car,10743.16028,0.300671866,OnTrack,-2680,-1674,892
06:55.6,0 days 00:19:50.966000,3,283.9641667,0 days 00:05:01.745000,9182,140,4,69,FALSE,8,pos,10752.5998,0.300936052,OnTrack,-2647,-1613,887
06:55.7,0 days 00:19:51.010000,3,282.0586111,0 days 00:05:01.789000,9347,145,4,79,FALSE,8,car,10754.43806,0.3009875,OnTrack,-2637,-1598,885
06:55.9,0 days 00:19:51.266000,3,279.1030556,0 days 00:05:02.045000,9979,151,4,89,FALSE,8,pos,10765.5734,0.301299148,OnTrack,-2570,-1495,876
06:56.0,0 days 00:19:51.290000,3,276.1475,0 days 00:05:02.069000,10612,157,4,100,FALSE,8,car,10766.64917,0.301329256,OnTrack,-2563,-1485,875
06:56.2,0 days 00:19:51.486000,3,272.3363889,0 days 00:05:02.265000,10725,162,4,100,FALSE,8,pos,10775.62991,0.301580603,OnTrack,-2507,-1416,869
06:56.3,0 days 00:19:51.570000,3,268.5252778,0 days 00:05:02.349000,10839,167,4,100,FALSE,8,car,10779.63806,0.30169278,OnTrack,-2483,-1388,866
06:56.3,0 days 00:19:51.666000,3,265.3863889,0 days 00:05:02.445000,10839,173,4,100,FALSE,8,pos,10784.36006,0.301824936,OnTrack,-2450,-1350,863
06:56.5,0 days 00:19:51.770000,3,262.2475,0 days 00:05:02.549000,10839,180,4,100,FALSE,8,car,10789.63806,0.301972653,OnTrack,-2395,-1289,856
06:56.6,0 days 00:19:51.886000,3,256.2919444,0 days 00:05:02.665000,10566,186,4,100,FALSE,8,pos,10795.71441,0.302142713,OnTrack,-2333,-1222,850
06:56.8,0 days 00:19:52.090000,3,250.3363889,0 days 00:05:02.869000,10293,192,5,100,FALSE,8,car,10806.70472,0.302450302,OnTrack,-2279,-1162,845
06:56.9,0 days 00:19:52.245000,3,246.4475,0 days 00:05:03.024000,10480,194,5,100,FALSE,8,pos,10815.10809,0.30268549,OnTrack,-2248,-1124,842
06:57.0,0 days 00:19:52.290000,3,242.5586111,0 days 00:05:03.069000,10668,196,5,100,FALSE,8,car,10817.59361,0.302755053,OnTrack,-2235,-1107,840
06:57.2,0 days 00:19:52.490000,3,234.1697222,0 days 00:05:03.269000,10813,205,5,100,FALSE,8,car,10828.9825,0.303073797,OnTrack,-2165,-1015,830
06:57.2,0 days 00:19:52.545000,3,228.6697222,0 days 00:05:03.324000,11072,208,5,100,FALSE,8,pos,10832.19782,0.303163785,OnTrack,-2147,-989,828
06:57.3,0 days 00:19:52.585000,3,223.1697222,0 days 00:05:03.364000,11331,212,5,100,FALSE,8,pos,10834.55753,0.303229826,OnTrack,-2134,-970,826
06:57.5,0 days 00:19:52.850000,3,217.6697222,0 days 00:05:03.629000,11590,216,5,100,FALSE,8,car,10850.5825,0.303678322,OnTrack,-2054,-852,814
06:57.6,0 days 00:19:52.945000,3,213.8697222,0 days 00:05:03.724000,11734,218,5,100,FALSE,8,pos,10856.45534,0.303842687,OnTrack,-2023,-806,810
06:57.7,0 days 00:19:53.010000,3,210.0697222,0 days 00:05:03.789000,11878,221,5,100,FALSE,8,car,10860.40472,0.303953219,OnTrack,-1998,-771,806
06:57.9,0 days 00:19:53.205000,3,202.4697222,0 days 00:05:03.984000,11425,209,5,50,FALSE,8,pos,10871.53641,0.304264765,OnTrack,-1922,-663,797
06:58.1,0 days 00:19:53.370000,3,194.8697222,0 days 00:05:04.149000,10972,198,5,0,TRUE,8,car,10880.20472,0.304507367,OnTrack,-1866,-590,790
06:58.2,0 days 00:19:53.525000,3,190.7697222,0 days 00:05:04.304000,10299,185,5,0,TRUE,8,pos,10887.78144,0.304719419,OnTrack,-1822,-535,785
06:58.3,0 days 00:19:53.610000,3,186.6697222,0 days 00:05:04.389000,9626,172,5,0,TRUE,8,car,10891.67139,0.304828288,OnTrack,-1800,-507,782
06:58.4,0 days 00:19:53.725000,3,183.4363889,0 days 00:05:04.504000,9950,160,5,0,TRUE,8,pos,10896.61165,0.304966553,OnTrack,-1767,-466,779
06:58.5,0 days 00:19:53.850000,3,180.2030556,0 days 00:05:04.629000,10275,149,4,0,TRUE,8,car,10901.60472,0.305106295,OnTrack,-1714,-404,773
06:58.6,0 days 00:19:53.945000,3,177.4808333,0 days 00:05:04.724000,9994,139,4,0,TRUE,8,pos,10905.17018,0.305206083,OnTrack,-1677,-362,770
06:58.8,0 days 00:19:54.130000,3,174.7586111,0 days 00:05:04.909000,9713,129,3,0,TRUE,8,car,10911.63806,0.305387101,OnTrack,-1637,-317,765
